problem_id,Sample_Code,Generated,Language,Source
Prob6651,"#include <stdio.h>
#include <math.h>

double f(double x) {
  return x * x - 2;
}

double df(double x) {
  return 2 * x;
}

double newton_raphson(double (*f)(double), double (*df)(double), double x0, double tol, int maxIter) {
  double x = x0;
  for (int i = 0; i < maxIter",AI,C,ChatGPT-4
Prob3691,"import json

def import_projects(filename):
  with open(filename, 'r') as file:
    projects_data = json.load(file)
    projects = [Project(**data) for data in projects_data]
  return projects",AI,Python,ChatGPT-3.5
Prob3979,"import pickle

class Car:
  def __init__(self, make, model, year, license_plate):
    self.make = make
    self.model = model
    self.year = year
    self.license_plate = license_plate

  def display_info(self):
    print(f""{self.year} {self.make} {self.model} | License Plate: {self.license_plate}"")

class CarInventory:
  def __init__(self):
    self.cars = []
    self.load_cars()

  def add_car(self, car):
    self.cars.append(car)
    self.save_cars()

  def display_cars(self):
    for car in self.cars:
      car.display_info()

  def save_cars(self):
    with open(""cars.dat"", ""wb"") as file:
      pickle.dump(self.cars, file)

  def load_cars(self):
    try:
      with open(""cars.dat"", ""rb"") as file:
        self.cars = pickle.load(file)
    except (FileNotFoundError, EOFError):
      print(""No existing data found."")

  def search_by_license_plate(self, license_plate):
    for car in self.cars:
      if car.license_plate == license_plate:
        return car
    return None

# Example usage
inventory = CarInventory()
if not inventory.cars:
  inventory.add_car(Car(""Toyota"", ""Highlander"", 2020, ""ABC123""))
  inventory.add_car(Car(""Nissan"", ""Rogue"", 2021, ""XYZ456""))

print(""All Cars:"")
inventory.display_cars()

search_plate = ""ABC123""
found_car = inventory.search_by_license_plate(search_plate)
if found_car:
  print(""\nFound Car:"")
  found_car.display_info()
else:
  print(f""\nCar not found with license plate {search_plate}."")",AI,Python,ChatGPT-4
Prob1748,"import json
import os

class Event:
  def __init__(self, title, date, description, is_recurring=False, category=""""):
    self.title = title
    self.date = date
    self.description = description
    self.is_recurring = is_recurring
    self.category = category
    self.attendees = set()
    self.reminders = []

  def display(self):
    recurring_text = ""Yes"" if self.is_recurring else ""No""
    print(f""Event: {self.title}, Date: {self.date}, Description: {self.description}, ""
       f""Recurring: {recurring_text}, Category: {self.category}"")
    if self.reminders:
      print(""Reminders: "", ', '.join(self.reminders))

  def add_attendee(self, employee):
    self.attendees.add(employee)

  def add_reminder(self, reminder):
    self.reminders.append(reminder)

class Employee:
  def __init__(self, username, password, name, position, salary, is_manager=False):
    self.username = username
    self.password = password
    self.name = name
    self.position = position
    self.salary = salary
    self.performance_rating = 0
    self.events = []
    self.is_manager = is_manager

  def display(self):
    print(f""{self.position}: {self.name}, Salary: {self.salary:.2f}, Performance Rating: {self.performance_rating:.1f}"")
    print(""Events:"")
    for event in self.events:
      event.display()

  def add_event(self, event):
    for e in self.events:
      if e",AI,Python,ChatGPT-3.5
Prob3379,"# Python: List Operations
my_list = [1, 2, 3, 4, 5]

# Add an item
my_list.append(6)

# Remove an item
my_list.remove(3)

# Iterate through the list
for item in my_list:
  print(item)",AI,Python,ChatGPT-4
Prob1971,"#include <stdio.h>
#include <string.h>

int main() {
  char input[30];
  char alphabet[26] = ""ABCDEFGHIJKLMNOPQRSTUVWXYZ"";

  printf(""Type the alphabet in order (A-Z): "");
  scanf(""%s"", input);

  if (strcmp(input, alphabet) == 0) {
    printf(""Correct! You typed the alphabet in order.\n"");
  } else {
    printf(""Oops! That's not correct. Try again.\n"");
  }

  return 0;
}",AI,C,ChatGPT-4
Prob2314,"#include <stdio.h>

int main(void) {
	int n, i, arr[103], temp;
	
	scanf(""%d"", &n);
	
	for(i=0;i<n;i++)
	scanf(""%d"", &arr[i]);
	
	for(i=0;i<n/2;i++){
		temp=arr[i];
		arr[i]=arr[n-i-1];
		arr[n-i-1]=temp;
	}
	
	
	for(i=0;i<n-1;i++){
	printf(""%d "", arr[i]);
  }
  
  printf(""%d\n"", arr[n-1]);

	return 0;
}",Human,C,CodeNet
Prob1222,"import Java.util.*;

public class Main {
	public static void main(String[] args) {
	Scanner sc = new Scanner(System.in);
	int aInt = sc.nextInt();
	int bInt = sc.nextInt();
	int seki = aInt * bInt;

	if((seki % 2) == 0) {
		System.out.println(""Even"");
	}else{
		System.out.println(""Odd"");
	}
	}
}",Human,Java,CodeNet
Prob5221,"#include <bits/stdc++.h>
using namespace std;
 
int main() {
 int A;
  cin>>A;
 cout<< A/100+(A%100)/10+((A%100)%10)<<endl;
 }",Human,C++,CodeNet
Prob96,"#include <iostream>
#include <fstream>
#include <string>
#include <cstdlib>

void log_upload_status(const std::string &status) {
  std::ofstream log_file(""upload_log.txt"", std::ios_base::app);
  if (log_file.is_open()) {
    log_file << status << std::endl;
  }
}

bool simulate_file_upload() {
  return rand() % 2; // Randomly succeed or fail
}

int main() {
  for (int i = 0; i < 5; ++i) {
    if (simulate_file_upload()) {
      log_upload_status(""File upload succeeded."");
    } else {
      log_upload_status(""File upload failed."");
    }
  }
  return 0;
}",AI,C++,ChatGPT-4
Prob533,"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;
#define REP(i,n) for(int (i)=0;(i)<(n);++(i))
#define FOR(i,a,b) for(int (i)=(a);(i)<(b);++(i))
#define EACH(e,v) for(auto& e:v)
#define ALL(v) (v).begin(),(v).end()
#define SORT(v) sort(ALL(v))
#define RSORT(v) sort((v).rbegin(),(v).rend())
#define PERM(v) SORT(v);for(bool c##p=1;c##p;c##p=next_permutation(ALL(v)))
#define UNIQUE(v) SORT(v);(v).erase(unique(ALL(v)),(v).end())
template<typename A,typename B> inline bool chmax(A &a,const B &b){if(a<b){a=b;return 1;}return 0;}
template<typename A,typename B> inline bool chmin(A &a,const B &b){if(a>b){a=b;return 1;}return 0;}

const int MOD = (int)1e9 + 7;
const int INF = 1 << 30;
const ll INFF = 1LL << 62;

int N, K, Q;
vector<int> A;

signed main() {

    cin >> N >> K >> Q;

    A.resize(N);
    REP(i, N) cin >> A[i];

    int res = INT_MAX;

    // A[i]をXにする
    REP(i, N) {
        vector<int> cand, v;
        REP(j, N) {
            if (A[j] < A[i]) {
                int sz = v.size();
                if (sz != 0) {
                    SORT(v);
                    REP(k, max(0, sz - K + 1)) {
                        cand.emplace_back(v[k]);
                    }
                    vector<int>().swap(v);
                }
            } else {
                v.emplace_back(A[j]);
            }
        }
        int sz = v.size();
        if (sz != 0) {
            SORT(v);
            REP(k, max(0, sz - K + 1)) {
                cand.emplace_back(v[k]);
            }
            vector<int>().swap(v);
        }
        SORT(cand);
        if ((int)cand.size() < Q) continue;
        res = min(res, cand[Q - 1] - A[i]);
    }

    cout << res << endl;

}",Human,C++,CodeNet
Prob2987,"#include <iostream>
#include <jwt-cpp/jwt.h> // Hypothetical header for JWT library

const std::string SECRET_KEY = ""mysecret"";

std::string generateToken(const std::string &username) {
  auto token = jwt::create()
    .set_issuer(""auth_server"")
    .set_payload_claim(""username"", jwt::claim(username))
    .sign(jwt::algorithm::hs256{SECRET_KEY});
  return token;
}

std::string verifyToken(const std::string &token) {
  try {
    auto decoded = jwt::decode(token);
    auto username = decoded.get_payload_claim(""username"").as_string();
    return username;
  } catch (const jwt::token_verification_exception&) {
    return """";
  }
}

int main() {
  std::string username;
  std::cout << ""Enter username: "";
  std::cin >> username;

  std::string token = generateToken(username);
  std::cout << ""Generated token: "" << token << std::endl;

  std::string tokenToVerify;
  std::cout << ""Enter token to verify: "";
  std::cin >> tokenToVerify;

  std::string verifiedUser = verifyToken(tokenToVerify);
  if (!verifiedUser.empty()) {
    std::cout << ""Token is valid. User: "" << verifiedUser << std::endl;
  } else {
    std::cout << ""Token is invalid."" << std::endl;
  }

  return 0;
}",AI,C++,ChatGPT-4
Prob1905,"s = input()
n = len(s)
flag = 0

if s == s[::-1]:
    flag += 1

ss = s[:int((n-1)/2)]
if ss == ss[::-1]:
    flag += 1

sss = s[int((n+3)/2)-1:]
if sss == sss[::-1]:
    flag += 1

if flag == 3:
    print('Yes')
else:
    print('No')",Human,Python,CodeNet
Prob1050,"#include <iostream>
#include <vector>
#include <cmath>

void arrondirVector(std::vector<double>& vec) {
  for (auto& v : vec) {
    v = round(v);
  }
}

int main() {
  std::vector<double> vec = {1.1, 2.5, 3.6, 4.4};
  arrondirVector(vec);

  std::cout << ""Vector arrondi: "";
  for (const auto& v : vec) {
    std::cout << v << "" "";
  }
  std::cout << std::endl;

  return 0;
}",AI,C++,ChatGPT-3.5
Prob1707,"import org.opencv.core.*;
import org.opencv.imgcodecs.Imgcodecs;
import org.opencv.objdetect.CascadeClassifier;

public class FaceDetection {
  static { System.loadLibrary(Core.NATIVE_LIBRARY_NAME); }

  public static void main(String[] args) {
    // Load the Haar Cascade
    CascadeClassifier faceCascade = new CascadeClassifier(""haarcascade_frontalface_default.xml"");

    // Load an image
    Mat image = Imgcodecs.imread(""image.jpg"");
    MatOfRect faceDetections = new MatOfRect();
    
    // Convert to grayscale
    Mat gray = new Mat();
    Imgproc.cvtColor(image, gray, Imgproc.COLOR_BGR2GRAY);

    // Detect faces
    faceCascade.detectMultiScale(gray, faceDetections);

    // Draw rectangles around detected faces
    for (Rect rect : faceDetections.toArray()) {
      Imgproc.rectangle(image, new Point(rect.x, rect.y), 
               new Point(rect.x + rect.width, rect.y + rect.height), 
               new Scalar(255, 0, 0), 2);
    }

    // Save and display the result
    Imgcodecs.imwrite(""output.jpg"", image);
    HighGui.imshow(""Detected Faces"", image);
    HighGui.waitKey(0);
  }
}",AI,Java,ChatGPT-4
Prob1220,"#include <stdio.h>
#include <stdlib.h>
#include <string.h>

struct Event {
  char title[50];
  char date[11]; // YYYY-MM-DD
  char description[100];
  int is_recurring; // 1 for true, 0 for false
  char category[30]; // New field
  struct Employee* attendees[10]; // New field
  int attendee_count;
};

struct Employee {
  char name[50];
  char position[50];
  double salary;
  double performance_rating; // Default rating
  struct Event events[10];
  int event_count;
};

void display_event(struct Event event) {
  printf(""Event: %s, Date: %s, Description: %s, Recurring: %s, Category: %s\n"",
      event.title, event.date, event.description, event.is_recurring ? ""Yes"" : ""No"", event.category);
}

void display(struct Employee emp) {
  printf(""%s: %s, Salary: %.2f, Performance Rating: %.1f\n"", emp.position, emp.name, emp.salary, emp.performance_rating);
  printf(""Events:\n"");
  for (int i = 0; i < emp.event_count; i++) {
    display_event(emp.events[i]);
  }
}

void add_event(struct Employee* emp, struct Event event) {
  for (int i = 0; i < emp->event_count; i++) {
    if (strcmp(emp->events[i].date, event.date) == 0) {
      printf(""Conflict detected: %s\n"", emp->events[i].title);
      return;
    }
  }
  emp->events[emp->event_count++] = event;
  emp->events[emp->event_count - 1].attendees[emp->events[emp->event_count - 1].attendee_count++] = emp; // Automatically add employee as attendee
}

void notify_upcoming_events(struct Employee emp, const char* current_date) {
  for (int i = 0; i < emp.event_count; i++) {
    if (strcmp(emp.events[i].date, current_date) == 0) {
      printf(""Notification: %s, you have an upcoming event: %s\n"", emp.name, emp.events[i].title);
    }
  }
}

struct Department {
  char name[50];
  struct Employee employees[10];
  int count;
};

// Other functions remain the same.

int main() {
  struct Department dev_department = {""Development"", {}, 0};

  struct Employee emp1 = {""Alice"", ""Manager"", 80000, 4.6, {}, 0};
  struct Employee emp2 = {""Bob"", ""Developer"", 60000, 4.2, {}, 0};

  add_employee(&dev_department, emp1);
  add_employee(&dev_department, emp2);

  // Adding events
  struct Event event1 = {""Team Meeting"", ""2024-10-15"", ""Discuss project updates."", 0, ""Meeting"", {}, 0};
  struct Event event2 = {""Training Session"", ""2024-10-16"", ""Learn new technologies."", 1, ""Training"", {}, 0};

  add_event(&dev_department.employees[0], event1);
  add_event(&dev_department.employees[1], event2);

  // Notify about upcoming events
  notify_upcoming_events(dev_department.employees[0], ""2024-10-15"");
  notify_upcoming_events(dev_department.employees[1], ""2024-10-16"");

  display_employees(dev_department);
  return 0;
}",AI,Java,ChatGPT-3.5
Prob14,"
import Java.util.Scanner;

public class Main {

	public static void main(String[] args) {
		Scanner scanner = new Scanner(System.in);
		int A = scanner.nextInt();
		int B = scanner.nextInt();
		int C = scanner.nextInt();
		if ((A == 7 && C + B == 10) || (B == 7 && A + C == 10) || (C == 7 && A + B == 10))
			System.out.println(""YES"");
		else
			System.out.println(""NO"");
		scanner.close();
	}
}",Human,Java,CodeNet
Prob1028,"#include <stdio.h>

double sqrt2_chebyshev(double x) {
  return (x + 2 / x) / 2; // Using first Chebyshev polynomial for approximation
}

int main() {
  double sqrt2 = sqrt2_chebyshev(2.0);
  printf(""Approximation of √2 using Chebyshev polynomials = %f\n"", sqrt2);
  return 0;
}",AI,C,ChatGPT-4
Prob1190,"import Java.util.Scanner;
import Java.text.DecimalFormat;

public class Main{

  public static void main(String argv[])
  {
	Scanner scan = new Scanner(System.in);
	DecimalFormat df = new DecimalFormat(""0.000000"");
	double r = scan.nextDouble();
	double S,L;

	S = Math.pow(r,2) * Math.PI;
	L = 2 * r * Math.PI;
	System.out.println(df.format(S)+"" ""+df.format(L));
  }
}",Human,Java,CodeNet
Prob1216,"import Java.util.ArrayList;
import Java.util.List;

public class RechercheCouples {
  public static List<int[]> rechercheCouples(int[] liste, int cible) {
    List<int[]> couples = new ArrayList<>();
    for (int i = 0; i < liste.length; i++) {
      for (int j = i + 1; j < liste.length; j++) {
        if (liste[i] + liste[j] == cible) {
          couples.add(new int[]{liste[i], liste[j]});
        }
      }
    }
    return couples;
  }

  public static void main(String[] args) {
    int[] liste = {2, 4, 3, 6, 5};
    int cible = 8;
    List<int[]> resultat = rechercheCouples(liste, cible);
    System.out.println(""Couples dont la somme est "" + cible + "" :"");
    for (int[] couple : resultat) {
      System.out.println(couple[0] + "", "" + couple[1]);
    }
  }
}",AI,Java,ChatGPT-3.5
Prob5116,"import Javax.crypto.Cipher;
import Javax.crypto.spec.SecretKeySpec;

public class RC4Example {
  public static void main(String[] args) throws Exception {
    String key = ""simplekey""; // Key should be 16 bytes for secure RC4
    SecretKeySpec keySpec = new SecretKeySpec(key.getBytes(), ""RC4"");
    Cipher cipher = Cipher.getInstance(""RC4"");

    cipher.init(Cipher.ENCRYPT_MODE, keySpec);
    byte[] encrypted = cipher.doFinal(""Hello World"".getBytes());
    System.out.println(Java.util.Base64.getEncoder().encodeToString(encrypted));
  }
}",AI,Java,ChatGPT-3.5
Prob837,"#include <iostream>
#include <unordered_map>
#include <string>

int main() {
  std::unordered_map<std::string, std::string> vocabulary = {
    {""Apple"", ""Pomme""},
    {""Dog"", ""Chien""},
    {""Cat"", ""Chat""}
  };

  std::string word;
  std::cout << ""Enter an English word (Apple, Dog, Cat): "";
  std::cin >> word;

  if (vocabulary.find(word) != vocabulary.end()) {
    std::cout << ""The French translation is: "" << vocabulary[word] << std::endl;
  } else {
    std::cout << ""No translation found.\n"";
  }

  return 0;
}",AI,C++,ChatGPT-4
Prob4005,"import Java.util.*;

public class FordFulkerson {
  private static final int INF = Integer.MAX_VALUE;

  private static int bfs(int[][] residual, int[] parent, int source, int sink) {
    Arrays.fill(parent, -1);
    parent[source] = source;
    Queue<int[]> queue = new LinkedList<>();
    queue.add(new int[]{source, INF});

    while (!queue.isEmpty()) {
      int[] node = queue.poll();
      int u = node[0];
      int flow = node[1];

      for (int v = 0; v < residual.length; v++) {
        if (parent[v] == -1 && residual[u][v] > 0) {
          parent[v] = u;
          int new_flow = Math.min(flow, residual[u][v]);
          if (v == sink) return new_flow;
          queue.add(new int[]{v, new_flow});
        }
      }
    }
    return 0;
  }

  public static int fordFulkerson(int[][] capacity, int source, int sink) {
    int V = capacity.length;
    int[][] residual = new int[V][V];
    for (int i = 0; i < V; i++) {
      System.arraycopy(capacity[i], 0, residual[i], 0, V);
    }
    int[] parent = new int[V];
    int maxFlow = 0;

    int new",AI,Java,ChatGPT-4
Prob1213,"import Java.util.Scanner;
 
class Main{
 public static void main(String[] args){
  Scanner scan = new Scanner(System.in);
  int num1 = Integer.parseInt(scan.next());
  int num2 = Integer.parseInt(scan.next());
  
  if(((num1 * num2) % 2) == 0){
   System.out.println(""Even"");
  }else{
   System.out.println(""Odd"");
  }
  
  scan.close();
  return ;
 }
}",Human,Java,CodeNet
Prob3113,"#include <iostream>
#include <cmath>

double agm(double a, double b) {
  for (int i = 0; i < 100; i++) {
    double aNext = (a + b) / 2;
    double bNext = sqrt(a * b);
    a = aNext;
    b = bNext;
  }
  return a;
}

double ln2_using_agm() {
  double a = 1.0;
  double b = 1.0 / sqrt(2);
  double gm = agm(a, b);
  return 2 * (gm / (a + b));
}

int main() {
  double ln2 = ln2_using_agm();
  std::cout << ""Approximation of ln(2) using AGM = "" << ln2 << std::endl;
  return 0;
}",AI,C++,ChatGPT-4
Prob5097,"# Read specific lines from example.txt
with open('example.txt', 'r') as file:
  for i, line in enumerate(file):
    if i in [0, 2, 4]: # Read lines 1, 3, and 5 (0-indexed)
      print(line.strip())",AI,Python,ChatGPT-4
Prob840,"#include <stdio.h>

double integrate_ln_by_parts(int samples) {
  double a = 1.0, b = 2.0;
  double h = (b - a) / samples;
  double sum = 0.0;

  for (int i = 0; i < samples; i++) {
    double x = a + i * h;
    sum += h * (1.0 / x);
  }
  
  return sum; // Approximation
}

int main() {
  double ln2 = integrate_ln_by_parts(100000);
  printf(""Approximation of ln(2) using integration by parts = %f\n"", ln2);
  return 0;
}",AI,C,ChatGPT-4
Prob4279,"a,b,c=map(str,input().split('/'))
a='2018'
print(a,b,c,sep='/')",Human,Python,CodeNet
Prob6757,"import Java.util.Scanner;

public class Main {
 public static void main(String [] args) {
  Scanner scanner = new Scanner(System.in);
   int a = scanner.nextInt();
   int b = scanner.nextInt();

   judge(a,b);

 }
 public static void judge (int a ,int b){
  // 奇数偶数判定
  if (a * b % 2 == 0 ) {
   System.out.println(""Even"");
  } else {
   System.out.println(""Odd"");
  }
 }
}",Human,Java,CodeNet
Prob5963,"import Java.lang.management.*;

public class MetricsTracker {

  public static void main(String[] args) {
    OperatingSystemMXBean osBean = (OperatingSystemMXBean) ManagementFactory.getOperatingSystemMXBean();
    MemoryMXBean memoryBean = ManagementFactory.getMemoryMXBean();
    ThreadMXBean threadBean = ManagementFactory.getThreadMXBean();

    System.out.println(""Available Processors: "" + osBean.getAvailableProcessors());
    System.out.println(""System Load Average: "" + osBean.getSystemLoadAverage());
    System.out.println(""Heap Memory Usage: "" + memoryBean.getHeapMemoryUsage());
    System.out.println(""Non-Heap Memory Usage: "" + memoryBean.getNonHeapMemoryUsage());
    System.out.println(""Thread Count: "" + threadBean.getThreadCount());
  }
}",AI,Java,ChatGPT-3.5
Prob5258,"#include <stdio.h>
#include <string.h>

#define MAX_PATIENTS 100
#define NAME_LENGTH 50
#define CONDITION_LENGTH 100

// Structure to hold patient information
typedef struct {
    char name[NAME_LENGTH];
    int age;
    char condition[CONDITION_LENGTH];
} Patient;

// Function prototypes
void addPatient(Patient patients[], int *count);
void displayPatients(const Patient patients[], int count);

int main() {
    Patient patients[MAX_PATIENTS];
    int patientCount = 0;
    int choice;

    do {
        printf(""\n--- Medical Health Record System ---\n"");
        printf(""1. Add Patient\n"");
        printf(""2. Display Patients\n"");
        printf(""3. Exit\n"");
        printf(""Enter your choice: "");
        scanf(""%d"", &choice);
        getchar(); // Consume newline character

        switch (choice) {
            case 1:
                addPatient(patients, &patientCount);
                break;
            case 2:
                displayPatients(patients, patientCount);
                break;
            case 3:
                printf(""Exiting...\n"");
                break;
            default:
                printf(""Invalid choice! Please try again.\n"");
        }
    } while (choice != 3);

    return 0;
}

// Function to add a patient
void addPatient(Patient patients[], int *count) {
    if (*count >= MAX_PATIENTS) {
        printf(""Patient list is full!\n"");
        return;
    }

    printf(""Enter patient's name: "");
    fgets(patients[*count].name, NAME_LENGTH, stdin);
    patients[*count].name[strcspn(patients[*count].name, ""\n"")] = '\0'; // Remove newline

    printf(""Enter patient's age: "");
    scanf(""%d"", &patients[*count].age);
    getchar(); // Consume newline character

    printf(""Enter patient's condition: "");
    fgets(patients[*count].condition, CONDITION_LENGTH, stdin);
    patients[*count].condition[strcspn(patients[*count].condition, ""\n"")] = '\0'; // Remove newline

    (*count)++;
    printf(""Patient added successfully!\n"");
}

// Function to display all patients
void displayPatients(const Patient patients[], int count) {
    if (count == 0) {
        printf(""No patients to display.\n"");
        return;
    }

    printf(""\n--- Patient Records ---\n"");
    for (int i = 0; i < count; i++) {
        printf(""Patient %d:\n"", i + 1);
        printf(""Name: %s\n"", patients[i].name);
        printf(""Age: %d\n"", patients[i].age);
        printf(""Condition: %s\n"", patients[i].condition);
        printf(""------------------------\n"");
    }
}",AI,C,ChatGPT-3.5
Prob188,"import Java.io.BufferedReader;
import Java.io.IOException;
import Java.io.InputStreamReader;

public class Main {

	public static void main(String[] args) throws IOException{

		BufferedReader br = new BufferedReader(new InputStreamReader(System.in));

		String str = br.readLine();
		String strArray[] = str.split("" "", 0);
		int num[] = new int[strArray.length];

		for(int i=0; i<strArray.length; i++){
			num[i] = Integer.parseInt(strArray[i]);
		}

		int W = num[0];
		int H = num[1];
		int x = num[2];
		int y = num[3];
		int r = num[4];
		
		if(x+r <= W && x-r >= 0 && y+r <= H && y-r >= 0)
			System.out.println(""Yes"");
		else
			System.out.println(""No"");
	}
}",Human,Java,CodeNet
Prob244,"#include <iostream>
#include <fstream>
#include <string>

int main() {
  std::ifstream inputFile(""example.txt"");
  std::ofstream outputFile(""output.txt"");

  if (inputFile.is_open() && outputFile.is_open()) {
    std::string line;
    while (std::getline(inputFile, line)) {
      outputFile << line << std::endl; // Write to new file
    }
    inputFile.close();
    outputFile.close();
  } else {
    std::cerr << ""Unable to open file"" << std::endl;
  }

  return 0;
}",AI,C++,ChatGPT-4
Prob861,"import org.opencv.core.*;
import org.opencv.imgcodecs.Imgcodecs;
import org.opencv.imgproc.Imgproc;

public class ContourDetection {
  static { System.loadLibrary(Core.NATIVE_LIBRARY_NAME); }

  public static void main(String[] args) {
    Mat image = Imgcodecs.imread(""image.jpg"");
    Mat gray = new Mat();
    Imgproc.cvtColor(image, gray, Imgproc.COLOR_BGR2GRAY);
    Imgproc.GaussianBlur(gray, gray, new Size(5, 5), 0);
    Mat edges = new Mat();
    Imgproc.Canny(gray, edges, 100, 200);

    MatOfPoint contours = new MatOfPoint();
    Imgproc.findContours(edges, contours, new Mat(), Imgproc.RETR_TREE, Imgproc.CHAIN_APPROX_SIMPLE);
    for (Point point : contours.toArray()) {
      Imgproc.circle(image, point, 5, new Scalar(0, 255, 0), -1);
    }

    Imgcodecs.imwrite(""output.jpg"", image);
  }
}",AI,Java,ChatGPT-4
Prob761,"#include <iostream>

double megabits_to_octets(double megabits) {
  return (megabits * 1'000'000) / 8;
}

int main() {
  double megabits;
  std::cout << ""Enter the number of megabits: "";
  std::cin >> megabits;
  double octets = megabits_to_octets(megabits);
  std::cout << megabits << "" megabits is equal to "" << octets << "" octets."" << std::endl;
  return 0;
}",AI,C++,ChatGPT-4
Prob3236,"public class Main{
  public static void main(String[] args) {
    int a = Integer.parseInt(args[0]);
    int b = Integer.parseInt(args[1]);
    int gcd = 1;
    for (int i = 1; i < a; i++){
      if (a%i == 0){
        if (b % i == 0) {
          gcd = i;
        }
      }
    }
    System.out.print(gcd);
  }
}",Human,Java,CodeNet
Prob1065,"import Java.util.Scanner;

public class Main {

	public static void main(String[] args) {

		Scanner sc = new Scanner(System.in);

		int a = sc.nextInt();
		int b = sc.nextInt();
		int c = sc.nextInt();
		boolean ans = false;

		switch (a) {
		case 5:
			if(b ==7) {
				if(c == 5) {
					ans = true;
				}
			}else if(c == 7) {
				if(b == 5) {
					ans = true;
				}
			}
			break;
		case 7:
			if(b == 5 && c == 5) {
				ans = true;
			}
		}
		System.out.println(ans ? ""YES"" : ""NO"");
	}

}",Human,Java,CodeNet
Prob3278,"#include <stdio.h>
int main(){
int n, i, a[100];
scanf(""%d"", &n);
for ( i = 0; i < n; i++ ){
scanf(""%d"", &a[i]);
}
for ( i = n - 1; i >= 0; i-- ){
if ( i = n - 1 )
printf(""%d"", a[i]);
else
printf("" %d"", a[i] );
}
printf(""\n"");
return 0;
}",Human,C,CodeNet
Prob1715,"#include <stdio.h>
int main(void)
{
  int a,b,add,cnt;
  
  while(scanf(""%d %d"",&a,&b)!=EOF)
  {
    add=a+b;
    cnt=0;
    while(1)
    {
      cnt++;
      if(add/10==0) break;
      else add/=10;
    }
    printf(""%d\n"",cnt);
  }
  return 0;
}
",Human,C,CodeNet
Prob5717,"from sys import exit
H,W,A,B = [int(n) for n in input().split()]
MOD = 10**9+7
NUM = 2*10**5

fact=[1]*(NUM+1)
factinv=[1]*(NUM+1)
for i in range(1,NUM+1):
  fact[i]=(fact[i-1]*i)%MOD

factinv[NUM]=pow(fact[NUM],MOD-2,MOD)
for i in range(NUM,0,-1):
  factinv[i-1]=(factinv[i]*i) % MOD
ans=0
for i in range(B,W):
  tmp0 = fact[i+H-A-1]
  tmp0 *= factinv[H-A-1]
  tmp0 %= MOD
  tmp0 *= factinv[i]
  tmp0 %= MOD

  tmp1 = fact[W-i-1+A-1]
  tmp1 *= factinv[W-i-1]
  tmp1 %= MOD
  tmp1 *= factinv[A-1]
  tmp1 %= MOD
  ans += (tmp0 * tmp1) % MOD
  ans %= MOD
print(ans)",Human,Python,CodeNet
Prob5051,"    int numTerms = scanner.nextInt();
    // Initialize first two terms of the series
    int firstTerm = 0, secondTerm = 1;
    System.out.println(""Fibonacci Series:"");
    // Print the first two terms
    System.out.print(firstTerm + "" "" + secondTerm + "" "");
    // Generate and print the rest of the series
    for (int i = 3; i <= numTerms; i++) {
      int nextTerm = firstTerm + secondTerm;
      System.out.print(nextTerm + "" "");
      firstTerm = secondTerm;
      secondTerm = nextTerm;
    }
    System.out.println();
    scanner.close();
  }
}",AI,Java,ChatGPT-3.5
Prob216,"import Java.util.Scanner;
class Main
{
	public static void main(String[] args)throws Exception
	{
		Scanner scan=new Scanner(System.in);
		
		int W=scan.nextInt();
		int H=scan.nextInt();
		int x=scan.nextInt();
		int y=scan.nextInt();
		int r=scan.nextInt();
		

		if(W<x||W==x||H<y||H==y||x<1||y<1||W<r||H<y||W<(r*2)||H<(r*2))
		{
			System.out.println(""No"");
		}
		else
		{
			System.out.println(""Yes"");
		}
	}
}",Human,Java,CodeNet
Prob457,"#include <iostream>
#include <vector>

int plusGrandeSommeSousTableau(const std::vector<int>& arr) {
  int maxSomme = arr[0];
  int sommeActuelle = 0;
  for (int nombre : arr) {
    sommeActuelle += nombre;
    if (sommeActuelle > maxSomme) {
      maxSomme = sommeActuelle;
    }
    if (sommeActuelle < 0) {
      sommeActuelle = 0;
    }
  }
  return maxSomme;
}

int main() {
  std::vector<int> arr = {1, -2, 3, 4, -1, 2, 1, -5, 4};
  std::cout << ""La plus grande somme des éléments d'un sous-tableau est : "" << plusGrandeSommeSousTableau(arr) << std::endl;
  return 0;
}",AI,C++,ChatGPT-3.5
Prob739,"#include <stdio.h>
#include <string.h>
#include <ctype.h>

int main() {
  char word[100];
  int length, isPalindrome = 1;

  printf(""Enter a word: "");
  scanf(""%s"", word);
  
  length = strlen(word);
  for (int i = 0; i < length / 2; i++) {
    if (tolower(word[i]) != tolower(word[length - i - 1])) {
      isPalindrome = 0;
      break;
    }
  }

  if (isPalindrome) {
    printf(""%s is a palindrome.\n"", word);
  } else {
    printf(""%s is not a palindrome.\n"", word);
  }

  return 0;
}",AI,C,ChatGPT-4
