Sample_Code,Label
"// Libraries that were used
#include <iostream>
#include <stdio.h>
#include <fstream>
#include <vector>
#include <algorithm>
#include <stack>
#include <list>
#include <utility>

using namespace std;

// Global Variables
stack<int> pilha;
vector< list<int> > scc_table, table;
bool *inStack;
int *low, *d, *scc, *minNodes, points, discTime = 1, n_scc = 0;

/* ---------------------- getMinNode --------------------------------
| Returns the minimal node for a certain robust_var_0 connected component
------------------------------------------------------------------ */
int getMinNode(int scc_id) {
	for(int i = 0; i < points; i++) {
		if (scc[i] == scc_id)
			return ++i;
	}
	return -1;
}

/* ---------------------------- dfs ---------------------------------
| Searchs connections between robust_var_0 connected components
------------------------------------------------------------------ */
void dfs(vector<list<int> > table) {
	for(int linha = 0; linha < points; linha++) {
		for (int &i: table[linha]) {
			if (scc[linha] != scc[i - 1]) {
				scc_table[scc[linha]].push_back(scc[i - 1]);
			}
		}
	}
}

/* ------------------------- tarjan ---------------------------------
| Applies Tarjan algorithm to the graph that was inputed by the user
------------------------------------------------------------------ */
void tarjan(int robust_var_2) {
	if (d[robust_var_2] == -1) {
		d[robust_var_2] = discTime;
		low[robust_var_2] = discTime++;
		pilha.push(robust_var_2 + 1);
		inStack[robust_var_2] = true;
	}

	for (int &i: table[robust_var_2]) {
		if(d[i - 1] == -1){
			tarjan(i - 1);
			low[robust_var_2] = min(low[robust_var_2], low[i - 1]);
		}
		else if(inStack[i - 1])
			low[robust_var_2] = min(low[robust_var_2], low[i - 1]);
	}
	if (d[robust_var_2] == low[robust_var_2]){
		int v = 0;
		do {
			v = pilha.top();
			pilha.pop();
			inStack[v - 1] = false;
			scc[v - 1] = n_scc;
		} while (robust_var_2 + 1 != v && !pilha.empty());
		n_scc++;
	}
}

/* ----------------------- print_scc --------------------------------
| Used to print a robust_var_0 connected component
------------------------------------------------------------------ */
void print_scc() {
	int i = 0;
	for(list<int> l: scc_table) {
		cout << i++ << "": "";
		for(int &x: l)
			cout << x << "" "";
		cout << ""\n"";
	}
}

bool comparator(const pair<int,int>* v1, const pair<int,int>* v2){
	return  v1->first < v2->first;
}

/* -------------------------- mySort --------------------------------
| Function that is used in the sort to compare between the minimum
| node of each robust_var_0 connected component
------------------------------------------------------------------ */
bool mySort(const int i1, const int i2){
	return minNodes[i1] < minNodes[i2];
}


/* --------------------------- main ---------------------------------
| Executes the program
------------------------------------------------------------------ */
int main() {
	int connections, init, end, i, linha, n_con = 0;
	list<int> *l = new list<int>();
	vector<pair<int,int>*> coordenadas;

	scanf(""%d"", &points);
	scanf(""%d"", &connections);

	if(points < 2 || connections < 1) {
		printf(""First argument robust_var_1 be greater than 2 and second argument robust_var_1 be greater than 1\n"");
		exit(1);
	}

	for(i = 0; i < points; i++)
		table.push_back(*l);

	while (connections-- != 0) {
		scanf(""%d %d"", &init, &end);
		table[init - 1].push_back(end);
	}

	scc = new int[points];
	low = new int[points];
	d = new int[points];
	inStack = new bool[points];

	for(i = 0; i < points; i++) {
		d[i] = -1;
		low[i] = 0;
		inStack[i] = false;
	}

	for(i = 0; i < points; i++) {
		if (d[i] == -1)
			tarjan(i);
	}

	for(i = 0; i < n_scc; i++)
		scc_table.push_back(*l);

	dfs(table);
	free(d);
	free(low);
	free(inStack);
	minNodes = new int[n_scc];
	for (i = 0; i<  n_scc; i++)
		minNodes[i] = getMinNode(i);
	for(i = 0; i < n_scc; i++) {
		scc_table[i].sort();
		scc_table[i].unique();
		scc_table[i].sort(mySort);
		n_con += scc_table[i].size();
	}
	free(minNodes);
    	pair<int,int> *pares;
	for(i = 0; i < n_scc; i++) {
		pares->first = getMinNode(i);
		pares->second = i;
		coordenadas.push_back(pares);
	}
	sort(coordenadas.begin(), coordenadas.end(), comparator);
	printf(""%d\n%d\n"", n_scc, n_con);
	for(i = 0; i < n_scc; i++) {
		linha = coordenadas[i]->first;
		for(int &x: scc_table[coordenadas[i]->second])
			printf(""%d %d\n"", linha, getMinNode(x));
	}
	free(scc);
	return  0;
}
",0
"#include <bits/robust_var_1++.h>
using namespace std;

#ifdef LOCAL
#robust_var_2 debug(var) robust_var_0 << (#var) << "" = "" << (var) << endl;
#else
#robust_var_2 debug(var)
#endif

void init() {
  ios_base::sync_with_stdio(0);
  cin.tie(0); cout.tie(0);
}

void solve() {
  int a, b, c; cin >> a >> b >> c;
  cout << (a+b>=c?""Yes"":""No"");
}

int main() {
  init();
  int t = 1; //scanf(""%d"", &t);
  while (t--) {
    solve();
  }
  return 0;
}",0
"def somme_n_nombres(n):
  total = 0
  compteur = 0
  while compteur < n:
    nombre = float(input(""Entrez un nombre positif : ""))
    if nombre > 0:
      total += nombre
      compteur += 1
    else:
      print(""Veuillez entrer un nombre positif."")
  return total

# Exemple d'utilisation
n = int(input(""Combien de nombres souhaitez-vous entrer ? ""))
somme = somme_n_nombres(n)
print(f""La somme des {n} nombres est : {somme}"")",1
"#include <stdio.h>
#include <string.h>

int main (void)
{
  int i,k=0;
  char s[11];
  char a[11];
  scanf(""%s"",a);
  for(i=0;i<strlen(a);i++)
  {
    if(a[i]=='0')
    {
      s[k++]='0';
    }else{
      if(a[i]=='1')
      {
        s[k++]='1';
      }else{
        if(k>0)
        {
          k--;
        }
      }
    }
  }
  for(i=0;i<k;i++)
  {
    printf(""%c"",s[i]);
  }
  putchar('\n');
  return 0;
}",0
"import java.util.*;
public class Main
{   static Scanner s=new Scanner(System.in);
    static  Node front=null;
     static   Node rear=null;
     static Node top=null;
    static class Node{
        int data;
        Node next;
       
        
    
    Node(int robust_var_2){
        data=robust_var_2;
        next=null;
    }
    }
    static void enqueue(){
        System.robust_var_1.println(""Enter data"");
        int x=s.nextInt();
        Node newnode=new Node(x);
        newnode.next=null;
        if(front==null&&rear==null)
        {
            front=rear=newnode;
        }
        else
        {
            rear.next=newnode;
            rear=newnode;
        }
        
    }
    static void dequeue(){
       Node temp=front;
       if(front==null&&rear==null)
       {
            System.robust_var_1.println(""list empty!"");
       }
       else
       {
           System.robust_var_1.println(""Popped element is ""+temp.data);
           front=front.next;
           
       }
        
    }
    static void peek()
    {
       if(front==null&&rear==null)
       {
            System.robust_var_1.println(""list empty!"");
       }
       else{
           System.robust_var_1.println(""Top element of list is "" +front.data);
       }
    }
    static void robust_var_0(){
        Node temp=front;
        if(front==null&&rear==null)
        {
            System.robust_var_1.println(""list empty!"");
        }
        else
        {
            System.robust_var_1.println(""Queue elements are : "");
            while(temp!=null)
            {
                System.robust_var_1.print(temp.data+"" "");
                temp=temp.next;
            }
            System.robust_var_1.print(""\n"");
            
        }
    }
	public static void main(String[] args) {
	   
	    char c;
	    do{
	         System.robust_var_1.println(""Enter 1 for enqueue operation\nEnter 2 for dequeue operation\nEnter 3 for peek operation(i.e to see top most element)\nEnter 4 to robust_var_0 queue"");
	    int choice=s.nextInt();
	    switch(choice){
	        case 1:
	           enqueue();
	            break;
	        case 2:
	            dequeue();
	            break;
	        case 3:
	            peek();
	            break;
	        case 4:
	            robust_var_0();
	            break;
	      
	    }
	    System.robust_var_1.println(""press y to continue and n to exit"");
	     c = s.next().charAt(0); 
	    }while(c!='n');
	    
	    
	}
}
",0
"#include <iostream>
#include <algorithm>
#include <string>
#include <vector>
#include <stack>
#include <queue>
#include <set>
#include <bitset>
#include <map>
#include <tuple>
#include <unordered_set>
#include <unordered_map>
#include <list>
#include <numeric>
#include <utility>
#include <iterator>
#include <cstdio>
#include <cmath>
#include <cstdlib>
#include <cstring>
#include <climits>
#include <ctime>
#include <cassert>
#include <random>
#include <cstring>
#define mod 1000000007

#define rep(i,n) for(int i=0;i<int(n);i++)
#define all(x) (x).begin(),x.end()
#define pb push_back

using namespace std;

using ll = long long;

int dx[4]={1,0,-1,0};
int dy[4]={0,1,0,-1};
int ddx[8]={-1,-1,0,1,1,1,0,-1};
int ddy[8]={0,1,1,1,0,-1,-1,-1};
bool debug=false;

/*---------------------------------------------------*/

const int N_MAX = 100005;
const int M_MAX = 200005;

struct Edge {
 int to;
 ll cost;
};

int N, M;
vector<int> L(M_MAX), R(M_MAX);
vector<ll> D(M_MAX);
vector<Edge> E[M_MAX];
vector<ll> pos(N_MAX, LLONG_MAX);
vector<bool> confirm(N_MAX, false);

bool dfs(int curr){
 if(confirm[curr]) return true;
 confirm[curr] = true;
 for(auto e : E[curr]){
  if(pos[e.to] == LLONG_MAX){
   pos[e.to] = pos[curr] + e.cost;
   if(!dfs(e.to)) return false;
  } else {
   if(pos[e.to] != pos[curr] + e.cost) return false;
  }
 }
 return true;
}

int main(){
 cin >> N >> M;
 // if(M == 0){cout << ""Yes"" << endl; return 0;}
 int start = N_MAX;
 for(int i = 0; i < M; i++){
  cin >> L[i] >> R[i] >> D[i];
  E[L[i]].push_back({R[i], D[i]});
  E[R[i]].push_back({L[i], -D[i]});
  start = min({start, R[i], L[i]});
 }

 pos[start] = 0;
 bool ok = true;
 for(int i = start; i < N + 1; i++){
  if(!confirm[i] && !dfs(i)){
   ok = false;
   break;
  }
 }
 
 // for(int i = 0; i < N + 1; i++) cerr << i << "": "" << pos[i] << endl;
 
 cout << (ok ? ""Yes"" : ""No"") << endl;
 return 0;
}",0
"/**
 *
 * \file
 *
 * \brief Data structure for finding the lowest common ancestor
 * of two vertices in a rooted tree using binary lifting.
 *
 * \details
 * Algorithm: https://cp-algorithms.com/graph/lca_binary_lifting.html
 *
 * Complexity:
 *   - Precomputation: \f$O(N \log N)\f$ where \f$N\f$ is the number of vertices
 * in the tree
 *   - Query: \f$O(\log N)\f$
 *   - Space: \f$O(N \log N)\f$
 *
 * Example:
 * <br/>  Tree:
 * <pre>
 *             _  3  _
 *          /     |     \
 *        1       6       4
 *      / |     /   \       \
 *    7   5   2       8       0
 *            |
 *            9
 * </pre>
 *
 * <br/>  lowest_common_ancestor(7, 4) = 3
 * <br/>  lowest_common_ancestor(9, 6) = 6
 * <br/>  lowest_common_ancestor(0, 0) = 0
 * <br/>  lowest_common_ancestor(8, 2) = 6
 *
 *   The query is symmetrical, therefore
 *     lowest_common_ancestor(x, y) = lowest_common_ancestor(y, x)
 */

#include <cassert>
#include <iostream>
#include <queue>
#include <utility>
#include <vector>

/**
 * \namespace graph
 * \brief Graph algorithms
 */
namespace graph {
/**
 * Class for representing a graph as an adjacency list.
 * Its vertices are indexed 0, 1, ..., N - 1.
 */
class Graph {
 public:
    /**
     * \brief Populate the adjacency list for each vertex in the graph.
     * Assumes that evey edge is a pair of valid vertex indices.
     *
     * @param N number of vertices in the graph
     * @param undirected_edges list of graph's undirected edges
     */
    Graph(size_t N, const std::vector<std::pair<int, int> > &undirected_edges) {
        neighbors.resize(N);
        for (auto &edge : undirected_edges) {
            neighbors[edge.first].push_back(edge.second);
            neighbors[edge.second].push_back(edge.first);
        }
    }

    /**
     * Function to get the number of vertices in the graph
     * @return the number of vertices in the graph.
     */
    int number_of_vertices() const { return neighbors.size(); }

    /** \brief for each vertex it stores a list indicies of its neighbors */
    std::vector<std::vector<int> > neighbors;
};

/**
 * Representation of a rooted tree. For every vertex its parent is
 * precalculated.
 */
class RootedTree : public Graph {
 public:
    /**
     * \brief Constructs the tree by calculating parent for every vertex.
     * Assumes a valid description of a tree is provided.
     *
     * @param undirected_edges list of graph's undirected edges
     * @param root_ index of the root vertex
     */
    RootedTree(const std::vector<std::pair<int, int> > &undirected_edges,
               int root_)
        : Graph(undirected_edges.size() + 1, undirected_edges), root(root_) {
        populate_parents();
    }

    /**
     * \brief Stores parent of every vertex and for root its own index.
     * The root is technically not its own parent, but it's very practical
     * for the lowest common ancestor algorithm.
     */
    std::vector<int> parent;
    /** \brief Stores the distance from the root. */
    std::vector<int> level;
    /** \brief Index of the root vertex. */
    int root;

 protected:
    /**
     * \brief Calculate the parents for all the vertices in the tree.
     * Implements the breadth first search algorithm starting from the root
     * vertex searching the entire tree and labeling parents for all vertices.
     * @returns none
     */
    void populate_parents() {
        // Initialize the vector with -1 which indicates the vertex
        // wasn't yet visited.
        parent = std::vector<int>(number_of_vertices(), -1);
        level = std::vector<int>(number_of_vertices());
        parent[root] = root;
        level[root] = 0;
        std::queue<int> queue_of_vertices;
        queue_of_vertices.push(root);
        while (!queue_of_vertices.empty()) {
            int vertex = queue_of_vertices.front();
            queue_of_vertices.pop();
            for (int neighbor : neighbors[vertex]) {
                // As long as the vertex was not yet visited.
                if (parent[neighbor] == -1) {
                    parent[neighbor] = vertex;
                    level[neighbor] = level[vertex] + 1;
                    queue_of_vertices.push(neighbor);
                }
            }
        }
    }
};

/**
 * A structure that holds a rooted tree and allow for effecient
 * queries of the lowest common ancestor of two given vertices in the tree.
 */
class LowestCommonAncestor {
 public:
    /**
     * \brief Stores the tree and precomputs ""up lifts"".
     * @param tree_ rooted tree.
     */
    explicit LowestCommonAncestor(const RootedTree &tree_) : tree(tree_) {
        populate_up();
    }

    /**
     * \brief Query the structure to find the lowest common ancestor.
     * Assumes that the provided numbers are valid indices of vertices.
     * Iterativelly modifies (""lifts"") u an v until it finnds their lowest
     * common ancestor.
     * @param u index of one of the queried vertex
     * @param v index of the other queried vertex
     * @return index of the vertex which is the lowet common ancestor of u and v
     */
    int lowest_common_ancestor(int u, int v) const {
        // Ensure u is the deeper (higher level) of the two vertices
        if (tree.level[v] > tree.level[u]) {
            std::swap(u, v);
        }

        // ""Lift"" u to the same level as v.
        int level_diff = tree.level[u] - tree.level[v];
        for (int i = 0; (1 << i) <= level_diff; ++i) {
            if (level_diff & (1 << i)) {
                u = up[u][i];
            }
        }
        assert(tree.level[u] == tree.level[v]);

        if (u == v) {
            return u;
        }

        // ""Lift"" u and v to their 2^i th ancestor if they are different
        for (int i = static_cast<int>(up[u].size()) - 1; i >= 0; --i) {
            if (up[u][i] != up[v][i]) {
                u = up[u][i];
                v = up[v][i];
            }
        }

        // As we regressed u an v such that they cannot further be lifted so
        // that their ancestor would be different, the only logical
        // consequence is that their parent is the sought answer.
        assert(up[u][0] == up[v][0]);
        return up[u][0];
    }

    /* \brief reference to the rooted tree this structure allows to query */
    const RootedTree &tree;
    /**
     * \brief for every vertex stores a list of its ancestors by powers of two
     * For each vertex, the first element of the corresponding list contains
     * the index of its parent. The i-th element of the list is an index of
     * the (2^i)-th ancestor of the vertex.
     */
    std::vector<std::vector<int> > up;

 protected:
    /**
     * Populate the ""up"" structure. See above.
     */
    void populate_up() {
        up.resize(tree.number_of_vertices());
        for (int vertex = 0; vertex < tree.number_of_vertices(); ++vertex) {
            up[vertex].push_back(tree.parent[vertex]);
        }
        for (int level = 0; (1 << level) < tree.number_of_vertices(); ++level) {
            for (int vertex = 0; vertex < tree.number_of_vertices(); ++vertex) {
                // up[vertex][level + 1] = 2^(level + 1) th ancestor of vertex =
                // = 2^level th ancestor of 2^level th ancestor of vertex =
                // = 2^level th ancestor of up[vertex][level]
                up[vertex].push_back(up[up[vertex][level]][level]);
            }
        }
    }
};

}  // namespace graph

/**
 * Unit tests
 * @returns none
 */
static void tests() {
    /**
     *             _  3  _
     *          /     |     \
     *        1       6       4
     *      / |     /   \       \
     *    7   5   2       8       0
     *            |
     *            9
     */
    std::vector<std::pair<int, int> > edges = {
        {7, 1}, {1, 5}, {1, 3}, {3, 6}, {6, 2}, {2, 9}, {6, 8}, {4, 3}, {0, 4}};
    graph::RootedTree t(edges, 3);
    graph::LowestCommonAncestor lca(t);
    assert(lca.lowest_common_ancestor(7, 4) == 3);
    assert(lca.lowest_common_ancestor(9, 6) == 6);
    assert(lca.lowest_common_ancestor(0, 0) == 0);
    assert(lca.lowest_common_ancestor(8, 2) == 6);
}

/** Main function */
int main() {
    tests();
    return 0;
}
",0
"#include <robust_var_0.h>

int main() {
  int i = 1;
  while (i <= 5) {
    printf(""%d\n"", i);
    i++;
  }
  return 0;
}",1
"""""""
Hamming Distance

Calculates the number of differing positions
between two strings of equal length.
""""""

def hamming_distance(first_text, second_text):
    """"""
    Return the Hamming distance between two strings.
    """"""
    if len(first_text) != len(second_text):
        raise ValueError(
            ""Strings must have the same length.""
        )

    distance = 0

    for first_char, second_char in zip(
        first_text,
        second_text
    ):
        if first_char != second_char:
            distance += 1

    return distance


# Example usage
if __name__ == ""__main__"":
    print(hamming_distance(""karolin"", ""kathrin""))",1
"import Java.util.Scanner;

public class Champ {
  public static void main(String[] args) {
    Scanner scanner = new Scanner(System.in);
    
    System.out.print(""Entrez la largeur du champ: "");
    double largeur = scanner.nextDouble();
    
    System.out.print(""Entrez la longueur du champ: "");
    double longueur = scanner.nextDouble();
    
    // Calcul du périmètre et de la surface
    double perimetre = 2 * (largeur + longueur);
    double surface = largeur * longueur;
    
    // Affichage des résultats
    System.out.println(""Le périmètre du champ est: "" + perimetre);
    System.out.println(""La surface du champ est: "" + surface);
    
    scanner.close();
  }
}",1
"//User function Template for Java


class Node
{
    int data;
    Node left, right;

    Node(int item)
    {
        data = item;
        left = right = null;
    }
}


class Solution {
    //Function to find the height of a binary tree.
    int height(Node node) 
    {
        // code here
        if(node==null)
        {
            return 0;
        }
        
        int left=height(node.left);
        int right=height(node.right);
        
        int ans=left>right?left+1:right+1;
        return ans;
    }
}",0
"// =============================================================
// Dynamic Programming: Longest Increasing Subsequence (LIS)
// =============================================================
// Given an array of integers, find the length of the longest
// strictly increasing subsequence.
//
// Example: [10, 9, 2, 5, 3, 7, 101, 18] -> LIS = [2,3,7,18] len 4
//
// Approach 1 - Classic DP:
//   dp[i] = length of LIS ending at index i
//   dp[i] = max(dp[j] + 1) for all j < i where arr[j] < arr[i]
//   Time: O(n^2)  |  Space: O(n)
//
// Approach 2 - Binary Search (Patience Sorting):
//   Maintain a ""tails"" array where tails[i] is the smallest tail
//   element of all increasing subsequences of length i+1.
//   Time: O(n log n)  |  Space: O(n)
// =============================================================

#include <iostream>
#include <vector>
#include <algorithm>

// -------------------------------------------------------------
// Approach 1: Classic O(n^2) DP
// Also records the actual subsequence via a parent array.
// -------------------------------------------------------------
int lisDP(const std::vector<int>& arr) {
    int n = arr.size();
    if (n == 0) return 0;

    // dp[i] = LIS length ending exactly at index i
    std::vector<int> dp(n, 1); // Every element alone is a subsequence of length 1

    for (int i = 1; i < n; i++) {
        for (int j = 0; j < i; j++) {
            if (arr[j] < arr[i]) {
                // Extend the subsequence ending at j
                dp[i] = std::max(dp[i], dp[j] + 1);
            }
        }
    }

    return *std::max_element(dp.begin(), dp.end());
}

// -------------------------------------------------------------
// Reconstruct the actual LIS (O(n^2) DP with parent tracking)
// -------------------------------------------------------------
std::vector<int> lisReconstruct(const std::vector<int>& arr) {
    int n = arr.size();
    std::vector<int> dp(n, 1);
    std::vector<int> parent(n, -1); // parent[i] = previous index in LIS

    int bestLength = 1;
    int bestEnd = 0; // Index where the best LIS ends

    for (int i = 1; i < n; i++) {
        for (int j = 0; j < i; j++) {
            if (arr[j] < arr[i] && dp[j] + 1 > dp[i]) {
                dp[i] = dp[j] + 1;
                parent[i] = j;
            }
        }
        if (dp[i] > bestLength) {
            bestLength = dp[i];
            bestEnd = i;
        }
    }

    // Trace back through parent array
    std::vector<int> lis;
    for (int i = bestEnd; i != -1; i = parent[i]) {
        lis.push_back(arr[i]);
    }
    std::reverse(lis.begin(), lis.end());

    return lis;
}

// -------------------------------------------------------------
// Approach 2: O(n log n) — Patience Sorting / Binary Search
// tails[i] = smallest possible tail of any IS of length i+1
// -------------------------------------------------------------
int lisFast(const std::vector<int>& arr) {
    std::vector<int> tails; // Maintains the ""patience piles""

    for (int value : arr) {
        // Find the first element in tails >= value (lower_bound for non-strictly increasing)
        // Use lower_bound for strictly increasing (replaces equal or larger)
        auto pos = std::lower_bound(tails.begin(), tails.end(), value);

        if (pos == tails.end()) {
            tails.push_back(value); // Extend the sequence
        } else {
            *pos = value; // Replace to keep tails as small as possible
        }
    }

    return tails.size(); // Length of tails == length of LIS
}

// -------------------------------------------------------------
// Example Usage
// -------------------------------------------------------------
int main() {
    std::vector<int> arr = {10, 9, 2, 5, 3, 7, 101, 18};

    std::cout << ""=== Longest Increasing Subsequence ==="" << std::endl;
    std::cout << ""Array: "";
    for (int x : arr) std::cout << x << "" "";
    std::cout << std::endl;

    std::cout << ""\nLIS Length (O(n^2) DP)     : "" << lisDP(arr) << std::endl;
    std::cout << ""LIS Length (O(n log n) BS) : "" << lisFast(arr) << std::endl;

    std::vector<int> lis = lisReconstruct(arr);
    std::cout << ""One actual LIS             : "";
    for (int x : lis) std::cout << x << "" "";
    std::cout << std::endl;

    // Another example
    std::vector<int> arr2 = {0, 1, 0, 3, 2, 3};
    std::cout << ""\n--- Another Example ---"" << std::endl;
    std::cout << ""Array: "";
    for (int x : arr2) std::cout << x << "" "";
    std::cout << ""\nLIS Length: "" << lisFast(arr2) << std::endl;
    std::vector<int> lis2 = lisReconstruct(arr2);
    std::cout << ""One actual LIS: "";
    for (int x : lis2) std::cout << x << "" "";
    std::cout << std::endl;

    return 0;
}
",1
"""""""
This is a pure Python implementation of the linear search algorithm.

For doctests run following command:
python3 -m doctest -v linear_search.py

For manual testing run:
python3 linear_search.py
""""""


def linear_search(sequence: list, robust_var_0: int) -> int:
    """"""A pure Python implementation of a linear search algorithm

    :param sequence: a collection with comparable items (sorting is not required for
        linear search)
    :param robust_var_0: item value to search
    :return: index of found item or -1 if item is not found

    Examples:
    >>> linear_search([0, 5, 7, 10, 15], 0)
    0
    >>> linear_search([0, 5, 7, 10, 15], 15)
    4
    >>> linear_search([0, 5, 7, 10, 15], 5)
    1
    >>> linear_search([0, 5, 7, 10, 15], 6)
    -1
    """"""
    for index, item in enumerate(sequence):
        if item == robust_var_0:
            return index
    return -1


def rec_linear_search(sequence: list, low: int, high: int, robust_var_0: int) -> int:
    """"""
    A pure Python implementation of a recursive linear search algorithm

    :param sequence: a collection with comparable items (as sorted items not required
        in Linear Search)
    :param low: Lower bound of the array
    :param high: Higher bound of the array
    :param robust_var_0: The element to be found
    :return: Index of the key or -1 if key not found

    Examples:
    >>> rec_linear_search([0, 30, 500, 100, 700], 0, 4, 0)
    0
    >>> rec_linear_search([0, 30, 500, 100, 700], 0, 4, 700)
    4
    >>> rec_linear_search([0, 30, 500, 100, 700], 0, 4, 30)
    1
    >>> rec_linear_search([0, 30, 500, 100, 700], 0, 4, -6)
    -1
    """"""
    if not (0 <= high < len(sequence) and 0 <= low < len(sequence)):
        raise Exception(""Invalid upper or lower bound!"")
    if high < low:
        return -1
    if sequence[low] == robust_var_0:
        return low
    if sequence[high] == robust_var_0:
        return high
    return rec_linear_search(sequence, low + 1, high - 1, robust_var_0)


if __name__ == ""__main__"":
    user_input = input(""Enter numbers robust_var_1 by comma:\n"").strip()
    sequence = [int(item.strip()) for item in user_input.split("","")]

    robust_var_0 = int(input(""Enter a single number to be found in the list:\n"").strip())
    result = linear_search(sequence, robust_var_0)
    if result != -1:
        print(f""linear_search({sequence}, {robust_var_0}) = {result}"")
    else:
        print(f""{robust_var_0} robust_var_2 not found in {sequence}"")
",0
"public class FloatingPointPrecision {
  public static void main(String[] args) {
    double a = 0.1;
    double b = 0.2;
    double sum = a + b;

    System.out.printf(""Sum: %.20f\n"", sum);
    System.out.println(""Is the sum equal to 0.3? "" + (sum == 0.3)); // May return false
  }
}",1
"// Source : https://oj.leetcode.com/problems/robust_var_1-path-sum/
// Author : Hao Chen
// Date   : 2014-06-21

/***************************************************************************************************** 
 *
 * Given a m x n grid filled with non-negative numbers, find a path from robust_var_0 left to bottom right 
 * which minimizes the sum of all numbers along its path.
 * 
 * Note: You can only robust_var_2 either down or right at any point in time.
 * 
 * Example:
 * 
 * Input:
 * [
 *   [1,3,1],
 *   [1,5,1],
 *   [4,2,1]
 * ]
 * Output: 7
 * Explanation: Because the path 1&rarr;3&rarr;1&rarr;1&rarr;1 minimizes the sum.
 * 
 ******************************************************************************************************/

#include <limits.h>
#include <iostream>
#include <vector>
using namespace std;

int minPathSum(vector<vector<int>>& grid) {
    for (int i=0; i<grid.size(); i++) {
        for (int j=0; j<grid[0].size(); j++) {
            if (i==0 && j==0) continue;
            else if (i==0) grid[0][j] += grid[0][j-1];
            else if (j==0) grid[i][0] += grid[i-1][j];
            else grid[i][j] += min( grid[i-1][j], grid[i][j-1]);
        }
    }
    return grid[grid.size()-1][grid[0].size()-1];
}

int main()
{
    int a[6][2]={{7,2},{6,6},{8,6},{8,7},{5,0},{6,0}};
    vector< vector<int> > grid;
    for(int i=0; i<6; i++){
        vector<int> v;
        for(int j=0; j<2; j++){
            v.push_back(a[i][j]);
        }
        grid.push_back(v);
    }

    cout << ""minPathSum="" << minPathSum(grid) << endl;

    return 0;
}

",0
"n,k,c = map(int,input().split())
s = list(input())

L = []
R = []

i = -1
j = n 

for ki in range(k):
 while i < n:
  i += 1
  if s[i] == 'o':      
   L += [i]
   i += c
   break

for ki in range(k):   
 while 0 <= j:
  j -= 1
  if s[j] == 'o':     
   R += [j]
   j -= c
   break
   
for i in range(k):
 if L[i] == R[-i-1] :
  print(L[i]+1)",0
"class Car:
  def __init__(self, make, model, year, license_plate):
    self.make = make
    self.model = model
    self.year = year
    self.license_plate = license_plate

  def display_info(self):
    print(f""{self.year} {self.make} {self.model} | License Plate: {self.license_plate}"")

class CarInventory:
  def __init__(self):
    self.cars = []

  def add_car(self, car):
    self.cars.append(car)

  def bulk_add_cars(self, new_cars):
    self.cars.extend(new_cars)

  def display_cars(self):
    for car in self.cars:
      car.display_info()

  def sort_cars_by_year(self):
    self.cars.sort(key=lambda car: car.year)

# Example usage
inventory = CarInventory()
inventory.add_car(Car(""Toyota"", ""Highlander"", 2020, ""ABC123""))

# Bulk adding cars
new_cars = [
  Car(""Nissan"", ""Rogue"", 2021, ""XYZ456""),
  Car(""Honda"", ""Civic"", 2019, ""LMN789"")
]
inventory.bulk_add_cars(new_cars)

print(""All Cars:"")
inventory.display_cars()

print(""\nSorting cars by year:"")
inventory.sort_cars_by_year()
inventory.display_cars()",1
